,sentence_id,words,labels
15195,4653,Shepard,I-PER
3052,679,walla,I-LOC
570,135,Podocarpus,B-ORG
4705,1033,makisapa,I-LOC
2645,586,Rimana,I-ORG
5535,1219,Pachantin,I-ORG
4351,962,Leguía,I-PER
4192,927,(,O
13763,3787,Machi,B-LOC
3643,813,Amarumayu,I-LOC
7463,1647,Tupaq,B-PER
5581,1230,2006,I-ORG
8552,1884,marka,I-LOC
5307,1167,Hayt'ay,I-ORG
17399,5391,hark'a,I-LOC
6946,1533,Sika,B-LOC
883,201,(,O
5429,1193,jamesi,O
12973,3284,pruwinsya,I-LOC
5692,1257,.,O
8436,1858,Scarlatti,I-PER
15790,4879,Douglas,B-PER
13048,3321,Pitumarka,B-LOC
1203,274,',O
13114,3352,Ana,I-LOC
1140,259,Chumpiwillka,I-LOC
9991,2200,),I-LOC
17536,5446,Colombiamantami,B-LOC
7225,1596,',O
9723,2143,.,O
9284,2048,***,O
1167,265,',O
1283,291,suyu,I-LOC
2927,654,.,O
10290,2270,(,I-LOC
8637,1902,de,I-PER
12856,3237,San,B-LOC
16367,5070,Arenales,I-PER
15930,4932,Castro,I-PER
15513,4768,Carlos,B-PER
13997,3945,de,I-LOC
9839,2166,Podocarpus,B-ORG
9829,2163,Jesús,I-PER
10241,2258,",",O
6599,1455,Hayt'ay,I-ORG
2678,594,R.,I-PER
2522,559,(,I-LOC
11148,2466,Maldunadukamachu,B-LOC
4341,961,pusapuna,O
4433,979,Palkasu,B-LOC
8377,1850,Mulanpi,I-LOC
14956,4557,Susana,B-PER
10127,2234,XII,I-PER
2055,450,.,O
13750,3776,Pakanka,B-LOC
8378,1850,),I-LOC
9706,2139,(,I-ORG
9454,2087,mama,I-ORG
4269,945,Flauto,O
16240,5035,Balaguer,I-PER
10361,2286,1958,I-ORG
10844,2388,Domingo,B-PER
12761,3199,Likupis,B-LOC
4922,1079,.,O
15657,4828,May,I-PER
17328,5375,Kalipuy,B-LOC
8824,1943,Carrasco,B-ORG
2862,638,Quesada,I-PER
4179,924,(,O
10650,2346,Agüero,I-PER
2808,627,",",O
6337,1395,.,O
1381,312,',O
10927,2405,caudatus,O
1072,243,),O
15545,4780,Louis,I-PER
10067,2219,Hayt'ay,I-ORG
7230,1597,Tamayo,I-LOC
15760,4869,Nepomuceno,I-PER
12020,2862,distritu,I-LOC
11182,2491,Kinua,B-LOC
3432,764,),O
16578,5138,Johanna,I-PER
3562,794,Runallaqtapura,I-ORG
10019,2207,ariq,I-LOC
7512,1656,Jiechi,I-PER
1589,352,liwruchasqan,O
4398,972,Kunti,I-LOC
14093,4009,Marañón,I-LOC
10518,2320,Bayern,B-ORG
13540,3627,pruwinsya,I-LOC
3049,678,.,O
3268,726,(,I-LOC
4289,949,Qusqu,I-LOC
4884,1074,Santa,I-PER
1666,368,Puebla,B-LOC
7840,1726,ñawpa,I-ORG
1773,388,Kutupaksi,B-LOC
5441,1195,Huñunakuynin,I-ORG
15368,4720,Andrés,B-PER
10993,2420,",",O
13542,3628,pruwinsya,I-LOC
3840,857,San,B-LOC
13946,3914,Flores,I-LOC
5239,1150,Kasma,B-LOC
11774,2746,distritu,I-LOC
13965,3925,distritu,I-LOC
11696,2713,Paqllun,B-LOC
1266,287,1994,I-ORG
17330,5375,llaqta,I-LOC
11007,2423,1994,I-ORG
5129,1123,Pachantin,I-ORG
13892,3878,pruwinsya,I-LOC
15639,4820,Carmen,B-PER
12099,2898,Qucharqa,B-LOC
5659,1250,Matu,B-LOC
4974,1090,Pachantin,I-ORG
233,56,",",O
4004,891,.,O
97,23,Llaqtap,I-ORG
3439,767,Amirika,B-ORG
201,48,Beatles,I-ORG
5498,1208,mama,I-LOC
12724,3181,Iglesias,I-LOC
16011,4955,Elías,I-PER
1801,395,Mendoza,I-PER
11504,2633,Ukumal,B-LOC
15926,4931,Morena,I-PER
15777,4875,Dilma,B-PER
8331,1839,',O
9034,1993,Oulu,B-LOC
536,127,.,O
12949,3272,distritu,I-LOC
10794,2378,Upanu,B-LOC
9331,2058,Hayt'ay,I-ORG
14813,4448,Campoverde,B-LOC
6844,1511,pruwinsya,I-LOC
9567,2109,mamallaqta,I-LOC
13451,3579,pruwinsya,I-LOC
2999,669,San,I-ORG
3172,704,karqan,O
1380,312,.,O
10420,2299,Manuel,B-PER
14252,4107,de,I-LOC
15878,4915,Éric,B-PER
16186,5016,Becker,I-PER
117,27,Hayt'ay,I-ORG
15780,4876,Dina,B-PER
148,35,Sachas,I-LOC
4033,894,',O
9900,2181,Napu,I-ORG
12438,3048,distritu,I-LOC
11768,2743,distritu,I-LOC
7514,1656,.,O
9110,2010,),I-LOC
8558,1885,",",O
16098,4985,Stábile,I-PER
13953,3917,Alto,I-LOC
14324,4153,de,I-LOC
10340,2281,2006,I-ORG
17380,5387,ayllu,I-LOC
12878,3244,de,I-LOC
8801,1937,Wallan,I-LOC
597,140,.,O
1768,388,Impapura,B-LOC
8743,1924,Kamasqa,O
13819,3830,Laredo,B-LOC
11132,2453,Rimaq,B-LOC
16453,5096,Tony,B-PER
11933,2818,distritu,I-LOC
14515,4279,Pichaqani,B-LOC
15454,4750,Bernardino,B-PER
1795,393,),O
693,159,Wanay,B-LOC
8433,1858,Antonio,B-PER
15401,4730,Corcuera,I-PER
1362,307,Minh,I-LOC
12931,3265,distritu,I-LOC
8253,1824,.,O
10708,2359,),I-LOC
11869,2789,distritu,I-LOC
16427,5086,Chávez,I-PER
10731,2365,Hayt'ay,I-ORG
4137,917,Gerais,I-ORG
1025,232,risirwa,I-ORG
2887,645,(,I-PER
8559,1885,conciertos,O
6357,1400,Pachantin,I-ORG
13709,3753,Hatun,B-LOC
5360,1181,Zhao,B-PER
12642,3143,Wankapi,B-LOC
13029,3312,Chiqa,B-LOC
11974,2839,distritu,I-LOC
2856,637,Podocarpus,B-ORG
13993,3944,Chiqa,I-LOC
16228,5030,Loayza,I-PER
8205,1814,pusapuna,O
16455,5097,William,B-PER
12875,3243,distritu,I-LOC
6952,1534,karum,O
4078,905,quya,I-PER
10972,2415,sp,O
10840,2386,),I-LOC
11957,2830,Siqsipampa,B-LOC
4621,1016,phukulli,I-ORG
1201,274,sp,O
10812,2381,pruwinsya,I-LOC
4600,1013,truncatus,O
7298,1614,de,I-PER
10104,2228,pruwinsya,I-LOC
7943,1752,Uchuy,B-LOC
4586,1010,),O
7279,1609,von,I-PER
769,174,/,O
16830,5218,Pedro,B-PER
3801,849,Abad,I-ORG
5958,1315,Cacuangowan,I-PER
912,208,Gilberto,B-PER
12592,3118,distritu,I-LOC
9385,2073,Pachantin,I-ORG
15561,4786,Huillca,I-PER
9334,2059,Piluta,B-ORG
7939,1751,Rikch'arimuy,I-ORG
9016,1989,suyu,I-LOC
1830,400,',O
14394,4194,La Brea,B-LOC
15591,4798,Emília,I-PER
5387,1184,pruwinsya,I-LOC
10320,2277,Kuka,I-ORG
16140,5001,Hugo,B-PER
2429,537,Hayt'ay,I-ORG
7433,1642,Chikichasqa,B-ORG
9213,2033,pruwinsyaqa,O
6823,1505,distritu,I-LOC
8509,1875,Di,I-PER
14033,3963,distritu,I-LOC
7037,1554,**,O
4049,898,",",O
55,13,ñiqin,I-PER
15033,4584,Mama     ,B-ORG
17137,5320,Garibaldi,I-PER
13439,3571,Chawinillu,B-LOC
5614,1238,.,O
11363,2572,Surquillo,B-LOC
7121,1570,Mendoza,I-LOC
1912,419,Mama,I-ORG
8551,1884,Wayas,B-LOC
16177,5013,Francisco,I-PER
15300,4695,Adonais,B-PER
13931,3909,Pakaran,B-LOC
12316,2992,distritu,I-LOC
943,215,San,B-LOC
2698,601,Piluta,B-ORG
16004,4953,Franco,I-PER
3869,863,-,O
812,185,Asuni,I-LOC
14408,4201,pruwinsya,I-LOC
13815,3828,Wanchaku,B-LOC
7159,1581,Nyerere,I-PER
14503,4267,Umachiri,B-LOC
6584,1451,',O
3791,847,Kunth,I-PER
909,207,Piérola,I-PER
8280,1830,/,O
2529,560,),O
2242,495,Mishiku,I-LOC
4315,954,Rivas,I-PER
6170,1361,.,O
3950,877,van,I-PER
11577,2660,walla,I-LOC
12871,3242,Namballe,B-LOC
10175,2245,mama,I-ORG
789,179,wari,I-ORG
908,207,de,I-PER
10673,2352,risirwa,I-LOC
1191,271,Luis,I-PER
9294,2050,Pedro,B-PER
3322,738,Markus,I-ORG
3206,713,de,I-PER
14694,4384,Sawsi,B-LOC
14536,4297,Killaqa,B-LOC
16191,5018,Enrique,I-PER
1119,254,.,O
13164,3376,Markapata,B-LOC
4980,1092,Dimukrata,I-LOC
17272,5363,Manglares,I-LOC
11987,2846,Kutapampa,B-LOC
10531,2323,PUSAPUNA,O
2657,588,),O
9250,2041,Juan,B-PER
12909,3256,Kallkis,B-LOC
6986,1542,fajas,O
2631,584,Record,O
7012,1548,.,O
14160,4046,Rosa,B-LOC
3575,798,Suyukunapi,I-LOC
2686,596,",",O
12141,2918,Ayriwanka,B-LOC
15445,4746,Bilbao,I-PER
16904,5241,Betances,I-PER
1588,352,nisqap,O
15817,4890,Edvard,B-PER
10510,2318,',O
16042,4963,Márquez,I-PER
16747,5190,Zamora,I-PER
8921,1966,-,O
11521,2639,San,B-LOC
3276,728,pentandra,O
2571,569,.,O
10162,2243,Urqu,B-LOC
12011,2858,Ch'iyara,B-LOC
7692,1694,.,O
10231,2256,Hayt'ay,I-ORG
16670,5164,Ernest,I-PER
9842,2167,.,O
16330,5061,Zapatero,I-PER
17311,5371,Hunin,B-LOC
8734,1922,distritu,I-LOC
13516,3615,Humay,B-LOC
1554,346,Pachantin,I-ORG
14106,4014,pruwinsya,I-LOC
145,34,',O
8146,1798,Qhapaq,I-PER
14092,4009,del,I-LOC
5305,1166,Chelsea,B-ORG
4215,932,Kupa,I-ORG
16249,5038,Miltonpa,I-PER
14433,4212,Achaya,B-LOC
17294,5367,suyu,I-LOC
15261,4680,Alberto,B-PER
16143,5002,Huwan,B-PER
11697,2713,distritu,I-LOC
4223,934,Hatun,I-ORG
7734,1704,Tarika,B-LOC
16084,4981,Graciela,B-PER
11186,2493,San,B-LOC
14642,4357,Yantalu,B-LOC
9428,2082,T'uru,B-ORG
17247,5356,mamallaqta,I-LOC
2886,645,José,B-PER
11422,2597,Yamwraspampa,B-LOC
12273,2971,distritu,I-LOC
8671,1907,mamallaqta,I-ORG
5250,1153,.,O
9563,2108,wari,I-ORG
3193,710,Tupaq,B-PER
2424,536,PUSAPUNA,O
5725,1265,Andrade,I-PER
14114,4018,López,I-LOC
12998,3297,Chinchaypukyu,B-LOC
4688,1029,Kupa,I-ORG
11834,2774,Eleazar,B-LOC
6951,1534,km,O
7322,1619,Manu,B-ORG
7285,1611,-,O
16767,5198,William,I-PER
399,96,Wiraqucha,I-PER
15405,4732,Augusto,B-PER
792,180,(,I-LOC
10322,2277,amachasqa,I-ORG
2786,622,Yawar,B-ORG
15991,4950,de,I-PER
6721,1481,2006,I-ORG
3755,838,.,O
6760,1491,Wasi,I-ORG
4622,1017,Amaru,I-PER
7328,1620,Pikchu,I-LOC
5359,1181,',O
13353,3513,Tantasqa,B-LOC
11873,2790,Raján,I-LOC
13104,3347,distritu,I-LOC
15828,4894,Elinor,B-PER
16589,5140,las,I-PER
12375,3021,Kukachakra,B-LOC
14919,4533,Núñezpapim,B-PER
444,106,willakuykuna,O
6142,1355,',O
4719,1036,Santo,I-PER
7015,1548,Jefferson,I-PER
5322,1171,San,B-LOC
1562,347,),I-LOC
5379,1184,Pasqu,B-LOC
8447,1860,Pygocentrus,O
15750,4866,Forlán,I-PER
9851,2168,(,O
2233,493,distritu,I-LOC
459,110,Pakaya-Samirya,B-LOC
4966,1088,Kupa,I-ORG
7154,1579,2006,I-ORG
4060,900,Rummenigge,I-PER
2774,618,1998,I-ORG
15606,4806,Marta,B-PER
14192,4065,Manu,B-LOC
16144,5002,IV,I-PER
14596,4329,distritu,I-LOC
9329,2057,',O
6774,1494,Hayt'ay,I-ORG
6663,1470,Wasi,I-ORG
11592,2664,Imasa,B-LOC
3047,678,García,I-PER
16048,4966,Gandhi,B-PER
1807,397,llaqtanqa,I-LOC
8400,1854,),O
4718,1036,de,I-PER
15527,4774,Luis,I-PER
14689,4380,distritu,I-LOC
1941,425,Urnu,B-ORG
11022,2426,',O
4784,1051,',O
1297,294,",",O
9059,1998,Juan,B-PER
8008,1764,Pachantin,I-ORG
16760,5195,Palacios,I-PER
12407,3035,distritu,I-LOC
6436,1419,mama,I-ORG
12756,3196,distritu,I-LOC
16712,5177,Miguel,B-PER
8627,1899,',O
4027,893,Kapurata,B-LOC
17253,5358,Ichigkat,B-LOC
6901,1523,',O
5776,1275,Piyu,B-PER
1808,397,Salvador,B-LOC
835,190,Vicente,B-ORG
5169,1133,Thomas,B-PER
11492,2627,distritu,I-LOC
10101,2227,),O
17179,5337,Jerónimo,I-PER
16546,5128,y,I-PER
15432,4742,Bartolomé,B-PER
15982,4947,de,I-PER
4419,976,Kupa,I-ORG
4925,1080,Educação,I-ORG
17026,5283,Bautista,I-PER
3184,707,Fe,I-LOC
5630,1243,黄现璠,O
788,179,mamallaqta,I-ORG
4527,996,.,O
14359,4173,Castilla,B-LOC
416,101,Pachantin,I-ORG
17116,5312,Víctor,B-PER
439,106,yachaq,I-ORG
5388,1184,",",O
10072,2220,',O
5443,1196,Inka,B-LOC
14133,4033,San,B-LOC
3016,672,),O
5968,1316,suyu,I-LOC
1953,427,.,O
4246,939,),O
11922,2814,Wayllapampa,B-LOC
1678,371,Hayt'ay,I-ORG
5644,1248,.,O
13221,3414,Chupamarka,B-LOC
15973,4945,Diez,I-PER
17031,5284,Perón,I-PER
4641,1020,'Colibri,O
8760,1928,Cajas,B-LOC
4053,898,.,O
1879,411,hunuchá,O
537,127,',O
11124,2449,cearensis,O
12493,3072,distritu,I-LOC
7686,1693,),I-LOC
4545,1000,Tschudi,I-PER
5247,1153,de,I-PER
8806,1938,Lewis,I-PER
13807,3824,Cachicadán,B-LOC
1765,388,Chimpurasu,B-LOC
17241,5355,Bahuaja,B-LOC
16603,5143,Macaraeg,I-PER
337,81,",",O
7061,1558,.,O
15228,4665,Navarro,I-PER
6090,1343,Vieira,I-PER
14958,4559,Luwis,B-PER
7291,1612,Wayas,B-LOC
10129,2235,Hayt'ay,I-ORG
1837,401,Liszt,B-PER
15648,4824,Isabel,B-PER
16897,5239,Correa,I-PER
4905,1076,lagopus,O
6880,1519,',O
8090,1784,Odría,I-PER
7665,1688,.,O
12188,2937,Rivero,I-LOC
2393,528,Sunturnin,I-ORG
4899,1076,wiqi,I-ORG
9500,2094,o,O
306,75,kamayuq,I-PER
10304,2273,',O
13404,3552,distritu,I-LOC
13702,3749,Way,I-LOC
12743,3190,distritu,I-LOC
1064,242,.,O
9906,2182,Piluta,B-ORG
8214,1816,Los,B-LOC
1671,369,2014,I-ORG
10506,2318,(,O
6752,1489,Umalliqmi,O
15365,4719,Victoria,I-PER
6983,1541,Warani,I-LOC
14714,4397,Kamilaqa,B-LOC
9548,2105,'Egretta,O
4567,1005,0,O
8036,1771,T'anta,B-ORG
7671,1690,Piluta,B-ORG
11157,2474,Tirpapi,B-LOC
8667,1906,Warmi,B-LOC
12287,2978,Qarawili,B-LOC
2173,479,llaqta,I-ORG
15948,4939,Francesco,B-PER
10667,2351,José,B-PER
5754,1271,Kupa,I-ORG
9145,2019,**,O
1446,325,San,B-ORG
7311,1616,(,O
10882,2397,Tomás,I-PER
2750,612,Abiseo,B-ORG
16364,5070,Antonio,I-PER
12494,3073,Lluchiwa,B-LOC
9237,2038,Pachakutiq,B-PER
13906,3887,Supi,B-LOC
16937,5252,Bolaños,I-PER
2158,477,Anti,B-LOC
2900,647,),O
3812,850,Uqshapampa,B-LOC
16852,5223,do,I-PER
17037,5287,Juan,B-PER
2303,506,risirwa,I-LOC
7107,1566,Inka,I-PER
3584,800,Pachantin,I-ORG
1107,252,',O
6248,1377,),I-LOC
9338,2059,.,O
2078,456,-,O
16203,5022,Filho,I-PER
17108,5309,Faustino,I-PER
3208,713,Pizarro,I-PER
4681,1028,pi,O
5788,1277,DVD,O
11308,2554,Pachakamaq,B-LOC
15852,4905,Trinidad,I-PER
16115,4992,Juan,I-PER
5493,1207,Guzmán,I-PER
13646,3703,Munupampa,B-LOC
6036,1330,kawsaykuska,I-ORG
14840,4461,Perla,I-LOC
4152,921,',O
7537,1660,Albert,I-PER
16420,5084,Estenós,I-PER
12763,3200,Paqcha,B-LOC
6585,1451,.,O
6355,1399,risirwa,I-ORG
7247,1600,Mishiku,B-LOC
15466,4753,Álvarez,I-PER
363,88,Roberto,B-PER
7340,1623,Piluta,B-ORG
11441,2606,Kinhalka,B-LOC
15221,4663,Ama,I-PER
2447,541,'Pecari,O
17228,5351,kancha,I-LOC
16291,5052,José,B-PER
10095,2226,Zedong,I-PER
2706,603,Wilhelm,B-PER
3352,744,Pachantin,I-ORG
1453,326,urqu,I-ORG
12601,3123,Uyulu,B-LOC
10685,2355,Zhou,B-PER
2321,511,de,I-PER
16695,5172,Mickey,B-PER
16833,5219,Pedro,B-PER
8392,1853,Chilipi,B-ORG
10311,2275,y,I-PER
14186,4062,Sarayaku,B-LOC
9233,2037,(,O
11981,2843,Aymara,B-LOC
8614,1896,.,O
9868,2171,),I-LOC
3427,763,Pachantin,I-ORG
1630,361,suyup,I-ORG
15047,4586,Llaqtap,I-ORG
8374,1850,PUSAPUNA,O
9243,2039,fasciatus,O
13031,3313,Kunturkanki,B-LOC
6740,1486,de,I-PER
634,146,Wasi,I-ORG
11959,2831,Siwas,B-LOC
388,94,',O
5042,1104,Piluta,B-ORG
15713,4850,Prado,I-PER
6428,1417,Piluta,B-ORG
7165,1583,.,O
8767,1929,gryphus,O
3261,724,wak'a,I-LOC
15984,4948,Francisco,B-PER
6148,1357,(,I-LOC
4044,897,Piluta,B-ORG
447,107,Siq'isqa,B-PER
14631,4349,Wikunku,B-LOC
8609,1896,(,O
2939,656,',O
12197,2940,distritu,I-LOC
9419,2080,parkipi,I-ORG
5121,1121,Bautista,B-PER
13513,3613,Santa,B-LOC
13843,3844,distritu,I-LOC
12112,2904,distritu,I-LOC
4798,1055,Yuraq,B-LOC
13675,3730,Tampumayu,B-LOC
14100,4011,pruwinsya,I-LOC
15529,4775,Cesarqa,B-PER
5654,1250,suyu,I-LOC
8692,1911,.,O
8580,1889,Manawi,B-LOC
867,198,mama,I-ORG
12842,3230,distritu,I-LOC
9953,2191,Martín,I-PER
8211,1815,mana,I-ORG
14216,4081,Nieto,I-LOC
12340,3004,distritu,I-LOC
5820,1284,San,B-LOC
8482,1868,.,O
8947,1972,.,O
10857,2391,Eliodoro,B-PER
13663,3718,Wankani,B-LOC
11826,2770,Toribio,I-LOC
5,1,runakunap,I-ORG
17323,5374,Kachiqucha,B-LOC
3825,853,Krus,I-LOC
10902,2400,kay,O
261,62,Santísima,I-ORG
728,166,García,I-PER
1861,407,Bartolomé,B-PER
12725,3181,distritu,I-LOC
11818,2766,distritu,I-LOC
10765,2372,Buliwya,I-LOC
9644,2125,Kupa,I-ORG
9889,2178,Santo,I-PER
7707,1698,Truhillu,B-LOC
8909,1963,'Geranoaetus,O
13904,3885,Paramunqa,B-LOC
17526,5437,Asna,B-LOC
14805,4441,pruwinsya,I-LOC
14085,4005,Tupi,B-LOC
9532,2101,Sunturnin,I-ORG
12115,2906,Challwawachu,B-LOC
404,97,),O
11553,2652,San,B-LOC
6259,1379,',O
14098,4011,Ramón,I-LOC
6920,1526,Santa,B-LOC
10689,2356,',O
10248,2259,),O
3018,672,Dar,B-LOC
13365,3524,Paryarqa,B-LOC
441,106,mit'a,I-ORG
12019,2862,Pampachiri,B-LOC
10711,2360,Arenas,I-PER
960,218,Pedro,I-LOC
11296,2549,distritu,I-LOC
16806,5210,Maurice,I-PER
13113,3352,Santa,B-LOC
16811,5212,Paul,B-PER
8513,1876,",",O
13776,3798,Pedro,I-LOC
13067,3330,Qhapaqmarka,B-LOC
11048,2432,Abe,I-PER
14032,3963,Prado,I-LOC
6161,1359,',O
15727,4856,Dante,B-PER
1404,316,Tejada,I-PER
6209,1371,suyu,I-ORG
2435,539,Qhichwa,B-LOC
11570,2659,mayu,I-LOC
13472,3592,La,B-LOC
11958,2830,distritu,I-LOC
8948,1973,.,O
1469,329,von,I-PER
17000,5275,Belalcázarpa,I-PER
8168,1804,de,I-PER
3999,889,Piruw,B-ORG
8353,1844,-,O
2665,590,",",O
7392,1633,Hamut'ana,I-ORG
1355,306,Salvador,I-LOC
885,201,",",O
13849,3847,Monsefú,B-LOC
12518,3084,distritu,I-LOC
7821,1723,Hayt'ay,I-ORG
2376,525,Fabien,B-PER
848,193,Piluta,B-ORG
8591,1891,pruwinsyaqa,O
2815,628,.,O
8983,1980,llaqta,I-ORG
99,23,Hatun,I-ORG
13425,3560,Chaqlla,B-LOC
1470,329,Tschudi,I-PER
6731,1484,Wayna,B-LOC
11229,2520,distritu,I-LOC
4067,902,llaqtanqa,I-LOC
12476,3065,Avelino,I-LOC
11389,2581,pruwinsya,I-LOC
17508,5428,qucha,I-LOC
7928,1747,pusaq,I-PER
9393,2074,),O
13036,3315,distritu,I-LOC
14588,4326,Wallaqa,B-LOC
6778,1495,.,O
11425,2598,Carlos,I-LOC
15199,4655,Carlos,B-PER
7143,1577,pruwinsya,I-LOC
15098,4602,Teófila,B-PER
376,91,sallqa,I-ORG
15783,4876,Valverde,I-PER
17254,5358,muja,I-LOC
305,75,Uma,B-PER
13393,3547,Francisco,B-LOC
2628,583,parki,I-ORG
10289,2269,Inka,I-PER
10315,2276,Liu,B-PER
7506,1654,.,O
15097,4601,Hirschler,I-PER
15158,4633,Messika,I-PER
13974,3931,Chikla,B-LOC
327,79,',O
4274,946,(,O
10587,2333,nishka,O
11412,2592,Florida,B-LOC
695,160,Kashamarka,B-LOC
699,160,Kachachi,B-LOC
17192,5341,Zlatan,B-PER
438,106,Rimay,B-ORG
14338,4162,San,B-LOC
5262,1157,PUSAPUNA,O
16197,5020,Neyra,I-PER
8173,1805,llaqta,I-ORG
3819,852,walla,I-ORG
13830,3837,Guadalupito,B-LOC
10033,2210,San,B-ORG
6583,1451,Paray,B-ORG
16611,5145,Mantilla,I-PER
12817,3221,distritu,I-LOC
1188,271,en,O
5544,1221,Wilhelm,B-PER
6351,1398,Méndez,I-LOC
15388,4726,António,I-PER
9729,2144,',O
5219,1145,Ion,B-PER
12490,3071,Iwayin,B-LOC
516,122,Pedro,I-LOC
3154,701,Herencia,I-PER
9473,2091,Pawllu,B-PER
16269,5045,Quiroga,I-PER
1145,260,marka,I-LOC
16036,4963,Gabriel,B-PER
16204,5023,James,B-PER
9057,1997,",",O
8916,1965,Estenssoro,I-PER
15416,4736,Barbara,B-PER
6101,1345,Krus,I-ORG
2493,551,Huwan,B-PER
1370,309,Constantinescu,I-PER
4575,1008,Paolo,B-PER
291,71,Hayt'ay,I-ORG
10073,2221,.,O
72,17,),I-LOC
7782,1715,.,O
17269,5362,mamallaqta,I-LOC
9083,2003,Michel,B-PER
3237,719,),O
14277,4124,Simón,B-LOC
10069,2219,Kupa,I-ORG
1010,229,satillitimanta,O
6327,1393,mayu,I-LOC
123,29,Kuntur,B-LOC
2362,522,',O
7675,1691,Illinisa,B-ORG
10519,2320,München,I-ORG
7086,1562,),O
5424,1192,Baldivieso,I-LOC
5610,1238,Bobby,B-PER
12857,3237,Felipe,I-LOC
12270,2970,Atiku,B-LOC
3210,713,.,O
8477,1868,.,O
12198,2941,Pawqarpata,B-LOC
898,205,sach'a,I-ORG
1340,302,distritu,I-LOC
9449,2086,',O
16690,5170,Micaela,B-PER
11448,2609,Castilla,I-LOC
7881,1736,Castilla,I-PER
3115,692,.,O
3909,869,',O
11235,2523,distritu,I-LOC
798,181,genus,O
15956,4941,de,I-PER
11883,2795,Laqapampa,B-LOC
3776,843,Kupa,I-ORG
4492,990,runakunap,I-ORG
14498,4262,Uta,I-LOC
12052,2876,distritu,I-LOC
6450,1422,Luis,B-PER
14736,4409,Inclán,B-LOC
6493,1431,Musuq,B-ORG
14582,4323,Sumaq,B-LOC
1433,323,21,O
1016,231,Pukyunqa,O
2655,588,(,O
5933,1309,1942-2003,O
17099,5306,Paniagua,I-PER
16073,4976,Giacomo,B-PER
4656,1022,Qaras,B-LOC
1777,388,marka,I-LOC
203,49,Iulius,I-PER
15509,4766,Céspedes,I-PER
14963,4563,Philikuqa,I-PER
7456,1645,(,O
11078,2440,de,I-PER
8610,1896,Yawar,B-PER
13911,3891,Qaqatampu,B-LOC
6396,1409,Truhillu,B-LOC
5416,1190,Simi,I-ORG
11787,2753,Rapayan,B-LOC
11451,2610,distritu,I-LOC
8615,1897,Cajas,B-LOC
13288,3470,Aqrakiya,B-LOC
10485,2314,Uma,B-PER
5349,1177,.,O
12263,2967,Samuel,B-LOC
9246,2040,Wolfgang,I-PER
6022,1327,.,O
13019,3307,distritu,I-LOC
16480,5107,Alberto,I-PER
5568,1227,.,O
2188,484,Pumaqucha,B-LOC
3259,724,Mejía,B-LOC
7554,1663,distritu,I-LOC
7022,1550,yawar,I-LOC
6661,1470,Ismael,B-ORG
15010,4579,Yachay,I-ORG
12699,3170,Quspan,B-LOC
13255,3443,Musuq,B-LOC
15036,4584,Aqustín,I-ORG
14470,4239,Pumata,B-LOC
6227,1374,Haydn,I-PER
13310,3488,Inka,B-LOC
11434,2602,distritu,I-LOC
4251,940,),O
2301,506,Pariwanakuna,B-LOC
2730,607,Hayt'ay,I-ORG
12355,3012,Yanqi,B-LOC
8979,1979,',O
13362,3521,Hirkan,B-LOC
14619,4342,distritu,I-LOC
8568,1887,**,O
5464,1201,'Lagothrix,O
569,134,.,O
5312,1168,Jaqhi,I-LOC
12171,2932,distritu,I-LOC
5940,1312,'Jardín,O
1177,268,Butros-Ghali,I-PER
25,6,Amaru,I-PER
4585,1010,flavescens,O
2244,496,PUSAPUNA,O
12885,3247,Eduardo,B-LOC
1740,382,mama,I-ORG
8556,1885,Antonio,B-PER
2531,561,Gullit,I-PER
6897,1522,Hayt'ay,I-ORG
10603,2338,Topeka,B-LOC
6274,1381,',O
14008,3949,Krus,I-LOC
1254,285,Pachantin,I-ORG
11472,2618,Wankas,B-LOC
14197,4067,pruwinsya,I-LOC
3892,866,'Pronombres,O
6909,1524,De,I-PER
6191,1367,de,I-PER
17529,5439,Ecuadorpi,B-LOC
9209,2032,Hayt'ay,I-ORG
9766,2149,),O
13053,3323,Pawlu,I-LOC
11571,2659,mamallaqta,I-LOC
3781,844,.,O
11211,2511,suyu,I-LOC
14882,4497,Marianapa,B-PER
1919,421,wiedii,O
1087,247,',O
8499,1872,Qullqa,I-ORG
2538,563,Johnny,B-PER
3888,865,Bioy,I-PER
6773,1494,Piluta,B-ORG
11376,2576,Chachapuyas,B-LOC
15413,4735,Barack,B-PER
15462,4752,Bernardo,B-PER
12624,3134,Qirupampa,B-LOC
5900,1302,.,O
10653,2347,',O
14836,4460,Legua,I-LOC
6229,1374,Amadeus,I-PER
1890,413,Tola,I-LOC
13925,3904,Kalanku,B-LOC
5403,1187,(,I-LOC
930,212,Susyalismuman,B-ORG
5323,1171,Juan,I-LOC
1310,295,',O
11943,2823,Santa,B-LOC
15419,4737,Hagman,I-PER
7922,1746,-,O
10307,2275,.,O
922,210,',O
2690,597,Porras,I-PER
6015,1325,',O
4700,1032,',O
9205,2031,Passarella,I-PER
6848,1512,1962,I-ORG
9943,2190,Qhichwa,B-ORG
8406,1856,PUSAPUNA,O
13917,3897,Qiwis,B-LOC
11949,2826,Chullin,B-LOC
11794,2756,San,B-LOC
16395,5078,de,I-PER
13103,3347,Inkawasi,B-LOC
5014,1100,Laja,B-ORG
8014,1766,Hayt'ay,I-ORG
16605,5144,Mariano,B-PER
8688,1910,.,O
